id,name,city,state,lat,lng,operator,usage_type,connector_type,power_kw,chargers_total,chargers_available,status,price_per_kwh,renewable_pct,grid_load,created_at,address,availability,contact,isValidated,issue,lattitude,longitude,notes,phones,pincode,pricing,stationid,type
st_0771,Sleeba & Sons Station,Thiruvananthapuram,Kerala,8.54498342140748,76.97229843917057,Statiq (IN),Public - Membership Required,CCS (Type 2),60.0,2.0,0.0,busy,7.8,68.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0772,JKV Power Hub,Thiruvananthapuram,Kerala,8.50366785353485,76.95391617176614,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,9.1,85.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0773,Hilton Garden Inn Trivandrum,Thiruvananthapuram,Kerala,8.4996352320004,76.95029905839203,Statiq (IN),Public - Membership Required,CCS (Type 2),60.0,4.0,1.0,limited,10.4,31.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0775,CBC Motors Charging Station,Thiruvananthapuram,Kerala,8.465871552402248,76.9390975787802,Statiq (IN),Public - Membership Required,CCS (Type 2),60.0,2.0,1.0,limited,13.0,65.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0776,Trivandrum Airport T1,Thiruvananthapuram,Kerala,8.476057964902722,76.91830975328156,Adani Gas-EV (TR),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,7.3,82.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0778,Trivandrum Airport T2,Thiruvananthapuram,Kerala,8.488386743772637,76.9224506285805,Adani Gas-EV (TR),Public - Membership Required,CCS (Type 2),30.0,3.0,2.0,limited,9.9,45.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0780,V Kay Super Market,Thiruvananthapuram,Kerala,8.575089637161042,76.86841738658734,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,12.5,79.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0784,Delta Power Kulathoor,Thiruvananthapuram,Kerala,8.542037312716715,76.87581948417585,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,1.0,0.0,offline,10.7,76.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0787,KIMS Hospital Trivandrum (EVOK),Thiruvananthapuram,Kerala,8.514470785074025,76.90784744038086,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,2.0,1.0,limited,7.6,56.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0788,Alpha EVCS Yahoo Super Bazar,Thiruvanthapuram,Kerala,8.510831844705734,76.90484031941787,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,1.0,0.0,busy,8.9,73.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0790,Mansavi SuperCharge Point,G B Nagar,Uttar Pradesh,28.455186365944098,77.5035852134958,(Unknown Operator),Public,CCS (Type 2),30.0,3.0,2.0,limited,11.5,36.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0791,Sri Sai Kanchetty Family Restaurant,Dichpally,Telangana,18.63217083834048,78.20817022692323,Chargezone (India),Public - Membership Required,CCS (Type 2),60.0,2.0,2.0,available,12.8,53.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0792,Hotel Topline,Dhule,Maharashtra,20.836967977911712,74.75561014858295,Chargezone (India),Public - Membership Required,CCS (Type 2),60.0,1.0,0.0,busy,7.1,70.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0793,Hotel Mayur Express,Sangamner,Maharashtra,19.520114483627125,74.20273682326366,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,4.0,1.0,limited,8.4,87.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0794,FC - JioBP - The Bengal Dhaba,Kalyani,West Bengal,22.922668495049702,88.45628433804323,JIO BP Pulse (India),Public,CCS (Type 2),60.0,3.0,2.0,limited,9.7,33.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0795,FC - JioBP - WBSDCL Athupur,Barrakpore,West Bengal,22.839467099235264,88.38586414053952,JIO BP Pulse (India),Public,CCS (Type 2),30.0,2.0,0.0,busy,11.0,50.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0797,FC - Jio-BP - Khardaha,Khardaha,West Bengal,22.70657211558681,88.37434853401237,JIO BP Pulse (India),Public,CCS (Type 2),60.0,4.0,4.0,available,6.6,84.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0798,FC - Tata Power - Taj Raajkutir,Kolkata,West Bengal,22.573505558470004,88.40230025526726,Tata Power,Public,CCS (Type 2),30.0,3.0,2.0,limited,7.9,30.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0799,Azadpur Metro Station,Delhi,Delhi,28.706611759021957,77.18210759629984,JIO BP Pulse (India),Public,CCS (Type 2),60.0,2.0,1.0,limited,9.2,47.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0800,Village Vatika Restaurant And Hotel,Danora,Madhya Pradesh,21.88567059323464,77.88399107096022,(Unknown Operator),Public,CCS (Type 2),60.0,1.0,0.0,busy,10.5,64.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0801,Vithal Kamats,Hinganghat,Maharashtra,20.574439036798253,78.88230401794569,(Unknown Operator),Public,CCS (Type 2),30.0,4.0,2.0,limited,11.8,81.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0802,Hotel Bluemoon,Miduthuru,Andhra Pradesh,15.026218638966368,77.62107333728825,(Unknown Operator),Public - Membership Required,CCS (Type 2),150.0,3.0,2.0,limited,13.1,27.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0804,Mahaveer Ventures Hotel and Resort - The Padival Grand,Puttur,Karnataka,12.76619,75.19666,Zeon Charging,Public,CCS (Type 2),24.0,1.0,0.0,busy,8.7,61.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0806,Silavattam Village,"Madurathakam, Chengalpattu Dt",Tamil Nadu,12.481487733529688,79.86252229584034,(Unknown Operator),"Private - For Staff, Visitors or Customers",Unknown,15.0,3.0,2.0,limited,11.3,95.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0807,Mahalaxmi EV Charging STATION,Gautaum Buddha Nagar,uttar pradesh,28.54753,77.44491,(Unknown Operator),Public,Unknown,9.0,2.0,0.0,busy,12.6,41.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0809,"Baboos Triangle, Zeon Charging Station",Kunnamkulam,Kerala,10.719479255348858,76.07748035368672,Zeon Charging,Public,CCS (Type 2),60.0,4.0,3.0,limited,8.2,75.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0810,Etron Energies,Chennai,Tamil Nadu,13.07148,80.11256,Zeon Charging,Public,CCS (Type 2),30.0,3.0,2.0,limited,9.5,92.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0811,Regency Tiruttani by GRT Hotels,Thiruttani,Tamil Nadu,13.19516,79.64576,Zeon Charging,Public,CCS (Type 2),24.0,2.0,1.0,limited,10.8,38.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0812,RB Business Centre,Vellore,Tamil Nadu,12.86196,79.13251,Zeon Charging,Public,CCS (Type 2),30.0,1.0,0.0,offline,12.1,55.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0813,Regency Sameera Vellore by GRT Hotels,Vellore,Tamil Nadu,12.93209,79.13843,Zeon Charging,Public,CCS (Type 2),24.0,4.0,1.0,limited,13.4,72.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0814,7 Star Green Veg Restaurant,Vaniyambadi,Tamil Nadu,12.64682,78.58269,Zeon Charging,Public,CCS (Type 2),60.0,3.0,2.0,limited,7.7,89.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0816,"Cafe Udupi Ruchi, Ulundurpet",Ulundurpet,Tamil Nadu,11.71937,79.33668,Zeon Charging,Public,CCS (Type 2),30.0,1.0,0.0,busy,10.3,52.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0817,Hotel Sri Anandhas,Veppur,Tamil Nadu,11.59206,79.15621,Zeon Charging,Public,CCS (Type 2),50.0,4.0,4.0,available,11.6,69.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0818,"Adyar Ananda Bhavan, Kallakurichi",Kallakurichi,Tamil Nadu,11.71086,78.94797,Zeon Charging,Public,CCS (Type 2),60.0,3.0,2.0,limited,12.9,86.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0819,"Adyar Ananda Bhavan, Attur",Attur,Tamil Nadu,11.592,78.62726,Zeon Charging,Public,CCS (Type 2),50.0,2.0,0.0,offline,7.2,32.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0821,Aswins Veg Restaurant,Perambalur,Tamil Nadu,11.209,78.8828,Zeon Charging,Public,CCS (Type 2),30.0,4.0,2.0,limited,9.8,66.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0823,AVS Imperiaa,Karaikal,Puducherry,10.93799,79.8224,Zeon Charging,Public,CCS (Type 2),24.0,2.0,1.0,limited,12.4,29.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0824,Golden Sand,Velankanni,Tamil Nadu,10.68292,79.8478,Zeon Charging,Public,Type 2 (Tethered Connector),22.0,1.0,0.0,busy,6.7,46.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0826,"Jayaraj Karz, Vallam Pudur Sethi",Thanjavur,Tamil Nadu,10.728,79.04692,Zeon Charging,Public,CCS (Type 2),30.0,3.0,2.0,limited,9.3,80.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0827,"Kaveri Garage, Tiruchirapalli",Tiruchirappalli,Tamil Nadu,10.85843,78.71129,Zeon Charging,Public,CCS (Type 2),30.0,2.0,2.0,available,10.6,26.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0829,Hotel Arun Cafe,Viralimalai,Tamil Nadu,10.6244,78.56317,Zeon Charging,Public,CCS (Type 2),24.0,4.0,3.0,limited,13.2,60.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0830,"Kaveri Garage, Piratiyur",Piratiyur,Tamil Nadu,10.79194,78.65714,Zeon Charging,Public,CCS (Type 2),24.0,3.0,2.0,limited,7.5,77.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0831,Hotel Malar,Karaikudi,Tamil Nadu,10.07009,78.76079,Zeon Charging,Public,CCS (Type 2),30.0,2.0,0.0,busy,8.8,94.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0832,Regency Tuticorin by GRT Hotels,Thoothukudi,Tamil Nadu,8.7816,78.10053,Zeon Charging,Public,Type 2 (Tethered Connector),22.0,1.0,0.0,busy,10.1,40.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0834,Pearl Garden Resort,Veerapandianpattinam,Tamil Nadu,8.53918,78.11771,Zeon Charging,Public,CCS (Type 2),24.0,3.0,2.0,limited,12.7,74.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0835,"Sree Saravana Bhavan, Sankagiri",Sangagiri,Tamil Nadu,11.4866,77.99226,Zeon Charging,Public,CCS (Type 2),30.0,2.0,1.0,limited,7.0,91.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0837,"Milky Mist Cafe, Erode Sathy Highway",Erode,Tamil Nadu,11.3998,77.62536,Zeon Charging,Public,CCS (Type 2),50.0,4.0,4.0,available,9.6,54.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0838,Texvalley,Erode,Tamil Nadu,11.37172,77.64731,Zeon Charging,Public,IEC 60309 3-pin,3.3,3.0,2.0,limited,10.9,71.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0842,Victory Tata,Erode,Tamil Nadu,11.31239,77.66505,Zeon Charging,Public,CCS (Type 2),24.0,3.0,2.0,limited,9.1,68.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0843,Sri Kongu Bakes,Perundurai,Tamil Nadu,11.28353,77.55823,Zeon Charging,Public,CCS (Type 2),30.0,2.0,0.0,busy,10.4,85.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0845,Junior Kuppanna,Avinashi,Tamil Nadu,11.17708,77.24713,Zeon Charging,Public,CCS (Type 2),30.0,4.0,0.0,busy,13.0,48.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0846,"Sree Annapoorna Hotel, Avinashi",Avinashi,Tamil Nadu,11.17513,77.26342,Zeon Charging,Public,CCS (Type 2),60.0,3.0,2.0,limited,7.3,65.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0847,Cafe Udupi Ruchi,Avinashi,Tamil Nadu,11.17719,77.28392,Zeon Charging,Public,CCS (Type 2),50.0,2.0,1.0,limited,8.6,82.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0848,Annapoorna - NH Avinashi,Avinashi,Tamil Nadu,11.1778,77.28318,Zeon Charging,Public,CCS (Type 2),30.0,1.0,0.0,busy,9.9,28.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0849,"Ibex River Resort, Pollachi",Pollachi,Tamil Nadu,10.64693,76.91992,Zeon Charging,Public,Type 2 (Tethered Connector),7.4,4.0,3.0,limited,11.2,45.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0850,Travlounge - Palakkad,Walayar,Kerala,10.82633,76.82033,Zeon Charging,Public,CCS (Type 2),30.0,3.0,2.0,limited,12.5,62.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0851,Adyar Ananda Bhavan Navakkarai,Navakkarai,Tamil Nadu,10.85592,76.86251,Zeon Charging,Public,CCS (Type 2),50.0,2.0,2.0,available,6.8,79.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0853,"SR Jungle Resort, Anaikatti",Anaikatti,Tamil Nadu,11.11848,76.75985,Zeon Charging,Public,Type 2 (Tethered Connector),22.0,4.0,1.0,limited,9.4,42.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0855,Sundaram Motors Coimbatore,Coimbatore,Tamil Nadu,10.91863,76.98461,Chargezone (India),Public,CCS (Type 2),45.0,2.0,0.0,busy,12.0,76.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0856,Gift City Multi-Level Parking EV Hub,Gandhinagar,Gujarat,23.1585,72.6862,ChargeZone,Public,CCS (Type 2),60.0,3.0,2.0,limited,9.5,45.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0857,Gift City One Building Basement Charger,Gandhinagar,Gujarat,23.1592,72.6834,Tata Power,Public,Type 2 (Tethered Connector),7.4,2.0,1.0,limited,8.2,52.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0858,Infocity Club & Resort Charging Station,Gandhinagar,Gujarat,23.1873,72.6285,Statiq (IN),Public,CCS (Type 2),60.0,2.0,0.0,busy,10.1,38.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0859,D-Mart Sargasan EV Parking,Gandhinagar,Gujarat,23.1934,72.6451,Tata Power,Public,CCS (Type 2),30.0,4.0,3.0,limited,9.0,61.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0860,PDPU / Raisan Petrol Pump EV Point,Gandhinagar,Gujarat,23.1782,72.6591,JIO BP Pulse (India),Public,CCS (Type 2),60.0,1.0,0.0,busy,11.3,29.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0861,Indroda Nature Park Parking EV Station,Gandhinagar,Gujarat,23.2381,72.6682,EESL (IN),Public,GB-T DC - GB/T 20234.3,30.0,3.0,2.0,limited,7.8,67.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0862,Akshardham Temple Visitor Parking Charger,Gandhinagar,Gujarat,23.2312,72.6,Torrent Power,Public,CCS (Type 2),60.0,2.0,1.0,limited,8.9,73.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0864,Reliance Smart Point Kudasan,Gandhinagar,Gujarat,23.1825,72.6394,JIO BP Pulse (India),Public,CCS (Type 2),60.0,4.0,4.0,available,9.7,55.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0865,Swarnim Sankul Secretariat Complex,Gandhinagar,Gujarat,23.2165,72.6352,GETCO,Public,Type 2 (Tethered Connector),7.4,2.0,0.0,offline,7.2,33.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0866,Sector 11 Community Center Charging Lot,Gandhinagar,Gujarat,23.2201,72.6453,(Unknown Operator),Public,Type 2 (Tethered Connector),7.4,1.0,0.0,busy,6.9,48.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0867,Torrent Power Prahladnagar,Ahmedabad,Gujarat,23.0129,72.5103,Torrent Power,Public,CCS (Type 2),60.0,3.0,2.0,limited,10.5,42.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0868,Fortum Charge & Drive Makarba,Ahmedabad,Gujarat,23.0078,72.5082,Fortum,Public,CCS (Type 2),60.0,2.0,1.0,limited,9.8,58.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0869,EESL Navrangpura Parking Complex,Ahmedabad,Gujarat,23.0362,72.5611,EESL (IN),Public,CCS (Type 2),30.0,4.0,3.0,limited,8.6,65.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0871,AMC Multi Level Parking Sindhubhavan Rd,Ahmedabad,Gujarat,23.0385,72.5112,(Unknown Operator),Public,GB-T DC - GB/T 20234.3,30.0,2.0,0.0,busy,11.0,36.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0872,Tata Power Karnavati Motors Naroda,Ahmedabad,Gujarat,23.0814,72.6721,Tata Power,Public,CCS (Type 2),60.0,1.0,0.0,busy,9.4,49.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0873,Capital EV Charging Station Kalupur,Ahmedabad,Gujarat,23.0298,72.5946,(Unknown Operator),Public,CCS (Type 2),60.0,4.0,2.0,limited,12.2,27.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0874,Torrent Power Naranpura,Ahmedabad,Gujarat,23.0552,72.5519,Torrent Power,Public,CCS (Type 2),60.0,3.0,2.0,limited,8.3,63.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0875,Tata Power Khanij Bhavan Vastrapur,Ahmedabad,Gujarat,23.036,72.5332,Tata Power,Public,CCS (Type 2),60.0,2.0,1.0,limited,10.9,44.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0877,ChargeZone Sanathal,Ahmedabad,Gujarat,22.9921,72.4385,Chargezone (India),Public,CCS (Type 2),60.0,4.0,4.0,available,9.1,31.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0878,ChargeZone Thaltej Frizbee,Ahmedabad,Gujarat,23.0489,72.5081,Chargezone (India),Public,CCS (Type 2),60.0,3.0,2.0,limited,11.6,46.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0879,SMC EV Charger Kailash Nagar,Surat,Gujarat,21.1702,72.8311,Chargezone (India),Public,CCS (Type 2),60.0,2.0,0.0,busy,7.9,53.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0881,Jio-bp Pulse Reliance Mall Vesu,Surat,Gujarat,21.1454,72.778,JIO BP Pulse (India),Public,CCS (Type 2),60.0,4.0,3.0,limited,10.2,39.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0882,Torrent Power Ring Road Rathi Market,Surat,Gujarat,21.1959,72.8302,Torrent Power,Public,CCS (Type 2),60.0,3.0,2.0,limited,9.3,57.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0883,Torrent Power Dabholi,Surat,Gujarat,21.2263,72.8251,Torrent Power,Public,CCS (Type 2),60.0,2.0,1.0,limited,11.1,64.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0884,SMC Fast Charger Una Pani Road Lal Darwaja,Surat,Gujarat,21.1856,72.8225,(Unknown Operator),Public,CCS (Type 2),60.0,1.0,0.0,busy,8.0,41.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0886,ChargeZone Alembic City Gorwa,Vadodara,Gujarat,22.325,73.1812,Chargezone (India),Public,CCS (Type 2),60.0,3.0,2.0,limited,9.6,47.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0887,Jio-bp Pulse Akshar Chowk,Vadodara,Gujarat,22.2931,73.1492,JIO BP Pulse (India),Public,Type 2 (Tethered Connector),7.4,2.0,1.0,limited,7.7,60.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0889,ChargeZone x BMW Sun Pharma Road,Vadodara,Gujarat,22.2872,73.1385,Chargezone (India),Public,CCS (Type 2),60.0,4.0,4.0,available,8.4,72.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0890,ChargeZone Akota Mujmahuda Road,Vadodara,Gujarat,22.2984,73.1651,Chargezone (India),Public,CCS (Type 2),60.0,3.0,2.0,limited,11.9,26.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0891,Adarsh Green EV Charger Airport Road,Rajkot,Gujarat,22.3039,70.8022,(Unknown Operator),Public,CCS (Type 2),60.0,2.0,1.0,limited,9.9,54.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0892,ChargeZone Gondal Road Shiv Nagar,Rajkot,Gujarat,22.2721,70.8025,Chargezone (India),Public,CCS (Type 2),60.0,1.0,0.0,busy,7.4,69.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0893,Agora Mall Charging Station,Gandhinagar,Gujarat,23.1625,72.6371,Statiq (IN),Public,CCS (Type 2),60.0,4.0,3.0,limited,10.6,32.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0895,Ather Grid Sargasan Cross Rd,Gandhinagar,Gujarat,23.1952,72.6468,Ather Energy,Public,Type 2 (Tethered Connector),7.4,2.0,2.0,available,6.9,43.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0896,ChargeZone The Grand Shivkrupa Hotel Asuria,Bharuch,Gujarat,21.7051,72.9932,Chargezone (India),Public,CCS (Type 2),60.0,3.0,2.0,limited,9.2,50.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0897,ChargeZone x TATA.ev MegaCharger Karjan,Karjan,Gujarat,21.9332,73.1254,Chargezone (India),Public,CCS (Type 2),60.0,2.0,0.0,busy,11.4,66.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0898,ChargeZone x TATA.ev MegaCharger Vesma,Navsari,Gujarat,20.8981,72.9352,Chargezone (India),Public,CCS (Type 2),60.0,4.0,4.0,available,7.6,37.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0899,ChargeZone Parnera National Highway 48,Valsad,Gujarat,20.6121,72.9182,Chargezone (India),Public,CCS (Type 2),60.0,3.0,2.0,limited,10.3,62.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0900,ChargeZone Sonwada Chikhali NH 8,Valsad,Gujarat,20.7512,73.0451,Chargezone (India),Public,CCS (Type 2),60.0,1.0,0.0,busy,8.8,28.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0901,ChargeZone Tirupati Rajnagar,Palanpur,Gujarat,24.1724,72.4342,Chargezone (India),Public,CCS (Type 2),60.0,2.0,1.0,limited,9.5,45.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0902,Kesar Hotel & Restaurant Viramgam,Viramgam,Gujarat,23.1221,72.0451,(Unknown Operator),Public,CCS (Type 2),60.0,4.0,3.0,limited,11.7,51.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
,EESL Legislative Assembly Goa,Goa,Goa,,,,,,,,,,,,,,EESL EDC Parking Goa,1.0,,1,0.0,15.5104722,73.8372222,,,403503,free,1,0
,EESL R block GK1,Delhi,Delhi,,,,,,,,,,,,,,"SDMC Parking, R Block, GK-1, DELHI-110016",1.0,,1,0.0,28.547217,77.244324,,,110016,free,2,0
,EESL SDA market,Delhi,Delhi,,,,,,,,,,,,,,"SDMC Parking, SDA Market, Hauz Khas, New Delhi, Delhi 110016",1.0,,1,0.0,28.546273,77.19711,,,110016,free,3,0
,EESL Tata Advance Systems Noida,Noida,Uttar Pradesh,,,,,,,,,,,,,,"Near Tata Advance Systems, sector- 59, Noida",1.0,,1,0.0,28.608947,77.362725,,,201301,free,4,0
,EESL Feroze Gandhi Road Lajpat Nagar,Delhi,Delhi,,,,,,,,,,,,,,"EESL Feroze Gandhi Road, Lajpat Nagar, SDMC parking New 10",1.0,,1,0.0,28.5587496,77.0909566,,,110024,free,5,0
,EESL PVR Priya Delhi,Delhi,Delhi,,,,,,,,,,,,,,"EESL PVR Priya Vasant Vihar, SDMC parking New Delhi, Near Gold's Gym",1.0,,1,0.0,28.5580077,77.1588093,,,110057,free,6,0
,EESL Meharchand Double Storey Market,Delhi,Delhi,,,,,,,,,,,,,,"EESL Meharchand Double Storey Market, SDMC parking New Delhi",1.0,,1,0.0,28.6026531,77.1666318,,,110003,free,7,0
,ANERT-EESL Sangamukham Kerala,Thiruvananthapuram,Kerala,,,,,,,,,,,,,,"Sanghumukham DTPC office, Shanghumukham beach, thiruvananthapuram,Kerala- 605007",1.0,,1,0.0,8.481159,76.912456,,,605007,free,8,0
,ANERT-EESL Thycaud Kerala,Thiruvananthapuram,Kerala,,,,,,,,,,,,,,"State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014",1.0,,1,0.0,8.4927752,76.9572956,,,695014,free,9,0
,"EESL Veer Savarkar Marg, Lajpat Nagar",Delhi,Delhi,,,,,,,,,,,,,,"EESL Veer Savarkar Marg, Lajpat Nagar, SDMC parking New Delhi",1.0,,1,0.0,28.5584839,77.0909568,,,110024,free,10,0
,HAREDA EESL Panchkula,Panchkula,Haryana,,,,,,,,,,,,,,"HAREDA, Akshay Urja Bhawan , Institutional plot No.1 Sector-17 Panchkula , 134109 Haryana",1.0,,1,0.0,30.695929,76.834874,,,134109,free,11,0
, EESL ECO Park Gate No 1 New Town,Kolkata,West Bengal,,,,,,,,,,,,,,"ECO Park,Gate No1,West Bengal:700156",1.0,,1,0.0,22.594,88.4729,,,700156,free,13,0
, EESL Biswa Bangla Gate Rotary,Kolkata,West Bengal,,,,,,,,,,,,,," EESL Biswa Bangla Gate Rotary, Kolkata West Bengal",1.0,,1,0.0,22.5791553,88.4687647,,,700156,free,15,0
,EESL Shapoorji Bus Terminus Newtown,Chennai,Tamil Nadu,,,,,,,,,,,,,,Near  Shapoorji Bus Terminus Newtown Kolkata,1.0,,1,0.0,13.088249,80.285359,,,0,free,16,0
,EESL Shapoorji Bus Terminus Newtown,Chennai,Tamil Nadu,,,,,,,,,,,,,," Chennai Egmore metro, Chennai (CMRL)",1.0,,1,0.0,13.079097,80.261538,,,0,free,18,0
,EESL Saidapet Metro station,Chennai,Tamil Nadu,,,,,,,,,,,,,,Saidapet Metro station,1.0,,1,0.0,13.0237,80.2282,,,0,free,20,0
,EESL Tirumangalam Metro station,Chennai,Tamil Nadu,,,,,,,,,,,,,,Tirumangalam Metro station,1.0,,1,0.0,13.0853,80.2016,,,0,free,23,0
,EESL Alandur metro,Delhi,Delhi,,,,,,,,,,,,,,"EESL N-Block GK-1, SDMC parking New Delhi",1.0,,1,0.0,28.556608,77.232732,,,110048,free,26,0
,EESL Chennai Egmore metro,Ernakulam,Kerala,,,,,,,,,,,,,,"KTDC Tourist Reception Centre Shanmugham road, Ernakulam, Marine drive, Kochi Kerala-682031",1.0,,1,0.0,9.977164,76.27777,,,682031,free,27,0
